S.No.,Transaction_ID,Date,Store_ID,Customer_id,Product_ID,Quantity,Revenue,Discount,Festival Name,Payment Mode
7270,TXN007270,09-12-2025,ST386,CU06542,PR0753,2,5880,49,Holi,Card
7271,TXN007271,05-09-2025,ST365,CU04655,PR0650,6,9091,47,Diwali,UPI
7272,TXN007272,21-11-2025,ST463,CU09791,PR0747,1,19409,1,Diwali,Card
7273,TXN007273,11-03-2025,ST030,CU03333,PR0257,10,13919,13,Sankranti,Card
7274,TXN007274,01-04-2025,ST281,CU08920,PR0808,10,8159,35,Holi,Cash
7275,TXN007275,26-04-2025,ST416,CU01860,PR0098,4,2731,4,Normal Day,Cash
7276,TXN007276,16-12-2025,ST215,CU06503,PR0702,6,8429,2,Sankranti,Cash
7277,TXN007277,05-06-2025,ST409,CU08657,PR0447,5,13751,48,Sankranti,Card
7278,TXN007278,25-05-2025,ST327,CU03272,PR0353,5,3235,21,Normal Day,UPI
7279,TXN007279,26-12-2025,ST083,CU03563,PR0065,5,4131,43,Normal Day,UPI
7280,TXN007280,17-08-2025,ST338,CU00832,PR0573,9,6140,49,Sankranti,UPI
7281,TXN007281,19-07-2025,ST198,CU06887,PR0987,8,7079,50,Sankranti,UPI
7282,TXN007282,20-12-2025,ST131,CU09989,PR0565,9,14312,33,Sankranti,Cash
7283,TXN007283,24-12-2025,ST472,CU05008,PR0521,7,2767,10,Holi,UPI
7284,TXN007284,09-04-2025,ST120,CU06155,PR0137,5,14155,25,Diwali,Card
7285,TXN007285,19-01-2025,ST191,CU06679,PR0281,3,8380,39,Holi,UPI
7286,TXN007286,03-09-2025,ST451,CU01130,PR0439,10,13710,30,Diwali,Cash
7287,TXN007287,04-02-2025,ST290,CU01049,PR0572,3,1321,18,Normal Day,UPI
7288,TXN007288,01-11-2025,ST046,CU05103,PR0425,8,3502,24,Holi,UPI
7289,TXN007289,08-06-2025,ST079,CU08856,PR0842,7,7406,11,Diwali,Cash
7290,TXN007290,10-05-2025,ST080,CU03649,PR0810,9,6224,26,Diwali,Cash
7291,TXN007291,21-02-2025,ST317,CU06740,PR0626,5,9759,49,Diwali,Cash
7292,TXN007292,22-12-2025,ST112,CU09887,PR0047,8,6090,37,Holi,Card
7293,TXN007293,21-04-2025,ST323,CU02240,PR0123,7,9074,16,Holi,Card
7294,TXN007294,13-12-2025,ST376,CU00523,PR0479,6,8251,4,Holi,Cash
7295,TXN007295,10-09-2025,ST052,CU00454,PR0250,3,6128,33,Holi,Cash
7296,TXN007296,27-07-2025,ST085,CU03862,PR0280,4,4640,33,Normal Day,UPI
7297,TXN007297,09-04-2025,ST157,CU09241,PR0064,3,12007,42,Sankranti,Card
7298,TXN007298,23-05-2025,ST451,CU04733,PR0484,8,4580,43,Sankranti,Cash
7299,TXN007299,28-07-2025,ST001,CU09057,PR0529,6,2390,30,Normal Day,UPI
7300,TXN007300,19-09-2025,ST008,CU03482,PR0752,1,10028,39,Diwali,Cash
7301,TXN007301,02-03-2025,ST254,CU00025,PR0017,8,10002,18,Sankranti,UPI
7302,TXN007302,04-07-2025,ST309,CU07822,PR0312,10,9204,16,Sankranti,Cash
7303,TXN007303,13-12-2025,ST120,CU04796,PR0976,7,9657,34,Sankranti,UPI
7304,TXN007304,27-01-2025,ST247,CU01951,PR0282,5,1390,33,Normal Day,UPI
7305,TXN007305,25-08-2025,ST087,CU02106,PR0897,10,14481,12,Sankranti,Cash
7306,TXN007306,28-08-2025,ST261,CU00883,PR0051,10,11896,25,Diwali,UPI
7307,TXN007307,21-06-2025,ST450,CU01306,PR0774,6,7392,25,Diwali,UPI
7308,TXN007308,11-01-2025,ST176,CU00299,PR0185,5,3478,32,Sankranti,UPI
7309,TXN007309,17-04-2025,ST140,CU03363,PR0704,2,1651,5,Normal Day,Card
7310,TXN007310,20-09-2025,ST060,CU09831,PR0176,9,6889,36,Holi,Cash
7311,TXN007311,05-08-2025,ST099,CU09390,PR0546,1,5323,44,Holi,Card
7312,TXN007312,01-12-2025,ST264,CU05760,PR0578,5,8435,1,Sankranti,Card
7313,TXN007313,26-07-2025,ST347,CU08300,PR0608,7,1041,34,Normal Day,UPI
7314,TXN007314,22-10-2025,ST084,CU05675,PR0131,8,14925,41,Diwali,Card
7315,TXN007315,09-02-2025,ST355,CU07365,PR0559,8,4284,10,Normal Day,Cash
7316,TXN007316,10-08-2025,ST098,CU01393,PR0306,7,3493,45,Holi,Card
7317,TXN007317,23-07-2025,ST273,CU05253,PR0729,3,1032,44,Normal Day,UPI
7318,TXN007318,05-02-2025,ST406,CU06181,PR0638,3,14424,28,Sankranti,UPI
7319,TXN007319,15-01-2025,ST091,CU04622,PR0528,8,3991,29,Holi,Cash
7320,TXN007320,23-11-2025,ST010,CU02924,PR0823,2,8386,11,Diwali,UPI
7321,TXN007321,11-01-2025,ST166,CU07857,PR0953,5,4820,5,Holi,Card
7322,TXN007322,06-01-2025,ST363,CU00305,PR0900,3,4711,26,Normal Day,Cash
7323,TXN007323,19-10-2025,ST175,CU09169,PR0108,1,6563,32,Sankranti,UPI
7324,TXN007324,22-11-2025,ST075,CU01530,PR0877,2,14381,9,Sankranti,UPI
7325,TXN007325,15-03-2025,ST204,CU08341,PR0215,5,4005,26,Holi,UPI
7326,TXN007326,10-10-2025,ST305,CU07607,PR0753,4,9928,27,Holi,UPI
7327,TXN007327,16-05-2025,ST031,CU09612,PR0668,6,2797,22,Normal Day,Card
7328,TXN007328,28-01-2025,ST004,CU03291,PR0422,6,11213,18,Sankranti,Card
7329,TXN007329,15-02-2025,ST312,CU03111,PR0731,10,2105,42,Normal Day,Card
7330,TXN007330,26-05-2025,ST152,CU03961,PR0104,2,3806,18,Normal Day,Cash
7331,TXN007331,26-02-2025,ST422,CU09235,PR0034,10,13964,25,Sankranti,Card
7332,TXN007332,18-09-2025,ST119,CU09831,PR0891,9,3131,9,Sankranti,Card
7333,TXN007333,05-11-2025,ST272,CU01000,PR0384,9,391,0,Normal Day,UPI
7334,TXN007334,03-09-2025,ST108,CU09403,PR0725,1,328,6,Normal Day,UPI
7335,TXN007335,11-01-2025,ST320,CU08196,PR0552,6,2658,19,Normal Day,UPI
7336,TXN007336,26-07-2025,ST348,CU05115,PR0807,2,3580,13,Normal Day,UPI
7337,TXN007337,28-12-2025,ST157,CU08122,PR0165,6,9259,14,Sankranti,Cash
7338,TXN007338,27-04-2025,ST361,CU08053,PR0821,2,8589,47,Diwali,Cash
7339,TXN007339,13-03-2025,ST018,CU03312,PR0524,1,2991,7,Holi,Card
7340,TXN007340,09-11-2025,ST427,CU08038,PR0022,5,2085,32,Normal Day,Cash
7341,TXN007341,18-02-2025,ST331,CU08802,PR0879,7,4518,26,Normal Day,Card
7342,TXN007342,11-04-2025,ST495,CU08587,PR0002,1,4706,3,Holi,Card
7343,TXN007343,19-06-2025,ST134,CU01348,PR0041,3,3547,49,Normal Day,Cash
7344,TXN007344,06-09-2025,ST354,CU09145,PR0474,5,5898,19,Holi,UPI
7345,TXN007345,10-12-2025,ST154,CU09827,PR0786,1,219,23,Normal Day,Cash
7346,TXN007346,23-12-2025,ST175,CU07309,PR0997,10,2563,40,Holi,UPI
7347,TXN007347,21-01-2025,ST375,CU03901,PR0675,9,13810,45,Sankranti,UPI
7348,TXN007348,09-07-2025,ST146,CU09471,PR0895,3,9111,41,Sankranti,UPI
7349,TXN007349,05-07-2025,ST274,CU03521,PR0060,2,4698,32,Normal Day,Cash
7350,TXN007350,27-05-2025,ST113,CU01813,PR0226,3,1848,29,Normal Day,UPI
7351,TXN007351,25-10-2025,ST074,CU09368,PR0364,5,8458,31,Holi,Card
7352,TXN007352,17-07-2025,ST199,CU04045,PR0205,7,6260,15,Holi,Cash
7353,TXN007353,11-11-2025,ST339,CU09484,PR0522,2,4310,4,Normal Day,UPI
7354,TXN007354,08-02-2025,ST304,CU06581,PR0822,10,13490,39,Diwali,Cash
7355,TXN007355,28-03-2025,ST303,CU02605,PR0290,9,5463,9,Diwali,UPI
7356,TXN007356,12-08-2025,ST202,CU09394,PR0453,3,4152,30,Normal Day,Card
7357,TXN007357,24-01-2025,ST397,CU03921,PR0492,10,2597,49,Holi,Cash
7358,TXN007358,23-01-2025,ST134,CU01363,PR0745,10,5098,34,Holi,Cash
7359,TXN007359,07-10-2025,ST270,CU05349,PR0587,1,14690,33,Diwali,UPI
7360,TXN007360,04-04-2025,ST180,CU01209,PR0601,5,1155,32,Normal Day,Card
7361,TXN007361,28-10-2025,ST002,CU02129,PR0317,8,4074,30,Normal Day,UPI
7362,TXN007362,17-09-2025,ST392,CU06273,PR0989,4,4482,27,Sankranti,Cash
7363,TXN007363,06-01-2025,ST159,CU05916,PR0230,5,3168,5,Normal Day,Cash
7364,TXN007364,05-09-2025,ST479,CU03737,PR0832,2,3054,47,Holi,UPI
7365,TXN007365,17-08-2025,ST376,CU06988,PR0058,5,4583,25,Normal Day,Cash
7366,TXN007366,27-09-2025,ST339,CU03051,PR0885,3,11512,38,Sankranti,UPI
7367,TXN007367,05-04-2025,ST229,CU00890,PR0153,7,6932,28,Sankranti,Card
7368,TXN007368,28-12-2025,ST036,CU02893,PR0533,6,7479,34,Holi,UPI
7369,TXN007369,03-09-2025,ST310,CU06592,PR0249,10,17516,6,Diwali,Card
7370,TXN007370,23-05-2025,ST471,CU04729,PR0594,5,14098,2,Sankranti,Cash
7371,TXN007371,07-08-2025,ST138,CU09098,PR0730,9,9802,40,Holi,Card
7372,TXN007372,21-05-2025,ST046,CU00749,PR0342,8,6806,15,Holi,Card
7373,TXN007373,21-09-2025,ST335,CU00194,PR0681,3,10261,31,Diwali,Cash
7374,TXN007374,24-02-2025,ST080,CU09390,PR0519,8,5073,43,Diwali,Cash
7375,TXN007375,12-02-2025,ST331,CU02339,PR0621,3,5745,7,Sankranti,Cash
7376,TXN007376,14-03-2025,ST206,CU00658,PR0519,7,2048,38,Normal Day,Card
7377,TXN007377,16-01-2025,ST076,CU08059,PR0942,4,4630,19,Sankranti,UPI
7378,TXN007378,12-05-2025,ST128,CU03659,PR0235,9,1956,25,Normal Day,UPI
7379,TXN007379,13-11-2025,ST267,CU07088,PR0425,8,6590,32,Holi,Cash
7380,TXN007380,23-07-2025,ST059,CU03752,PR0814,6,6607,46,Holi,Card
7381,TXN007381,28-12-2025,ST444,CU03109,PR0298,5,13067,34,Diwali,UPI
7382,TXN007382,13-12-2025,ST485,CU03941,PR0363,1,9146,24,Holi,Cash
7383,TXN007383,14-01-2025,ST075,CU04108,PR0901,9,18298,36,Diwali,Cash
7384,TXN007384,26-07-2025,ST164,CU04372,PR0356,7,7341,39,Sankranti,Card
7385,TXN007385,17-06-2025,ST116,CU00999,PR0355,10,12440,44,Diwali,Cash
7386,TXN007386,19-06-2025,ST025,CU05723,PR0930,2,4442,15,Holi,Card
7387,TXN007387,13-09-2025,ST103,CU04092,PR0266,1,13757,10,Sankranti,Cash
7388,TXN007388,03-12-2025,ST465,CU07497,PR0898,8,13881,7,Diwali,Cash
7389,TXN007389,08-12-2025,ST182,CU04496,PR0053,1,7517,41,Holi,Cash
7390,TXN007390,27-11-2025,ST106,CU03161,PR0781,7,9778,31,Diwali,UPI
7391,TXN007391,01-12-2025,ST439,CU09056,PR0241,10,19473,32,Diwali,Card
7392,TXN007392,14-02-2025,ST232,CU01870,PR0812,5,5905,3,Sankranti,Cash
7393,TXN007393,06-12-2025,ST094,CU06164,PR0733,7,2572,1,Normal Day,Card
7394,TXN007394,08-12-2025,ST281,CU07953,PR0547,6,2986,41,Normal Day,Cash
7395,TXN007395,12-07-2025,ST284,CU02885,PR0071,4,259,38,Normal Day,Cash
7396,TXN007396,08-07-2025,ST028,CU08824,PR0183,8,1242,47,Normal Day,Cash
7397,TXN007397,17-01-2025,ST319,CU00937,PR0074,3,6350,7,Diwali,UPI
7398,TXN007398,15-12-2025,ST450,CU08877,PR0257,2,8732,30,Diwali,Card
7399,TXN007399,04-12-2025,ST221,CU09056,PR0249,6,3139,18,Normal Day,UPI
7400,TXN007400,10-01-2025,ST271,CU00751,PR0384,2,8013,19,Holi,Card
7401,TXN007401,11-07-2025,ST310,CU00761,PR0072,9,13970,4,Sankranti,Card
7402,TXN007402,26-09-2025,ST353,CU05693,PR0368,9,17111,42,Diwali,UPI
7403,TXN007403,14-08-2025,ST018,CU05006,PR0187,1,11307,11,Sankranti,Cash
7404,TXN007404,04-08-2025,ST012,CU00659,PR0980,6,10388,8,Sankranti,UPI
7405,TXN007405,09-09-2025,ST493,CU04950,PR0653,8,4422,3,Normal Day,UPI
7406,TXN007406,10-10-2025,ST481,CU05465,PR0606,6,2657,30,Normal Day,Card
7407,TXN007407,16-10-2025,ST318,CU08805,PR0150,5,213,24,Normal Day,Cash
7408,TXN007408,22-03-2025,ST468,CU09801,PR0746,2,11063,37,Diwali,UPI
7409,TXN007409,27-01-2025,ST011,CU00353,PR0131,3,7523,17,Holi,Card
7410,TXN007410,02-08-2025,ST135,CU05326,PR0815,9,12158,15,Sankranti,UPI
7411,TXN007411,25-01-2025,ST062,CU08802,PR0160,3,9948,1,Diwali,UPI
7412,TXN007412,04-12-2025,ST068,CU09475,PR0095,8,2128,49,Holi,Card
7413,TXN007413,21-06-2025,ST167,CU07745,PR0169,3,10616,22,Sankranti,UPI
7414,TXN007414,09-04-2025,ST271,CU09763,PR0725,6,4288,29,Normal Day,Card
7415,TXN007415,27-05-2025,ST123,CU00078,PR0689,1,2657,48,Normal Day,Cash
7416,TXN007416,03-01-2025,ST279,CU01001,PR0455,3,6554,32,Holi,UPI
7417,TXN007417,27-12-2025,ST351,CU02924,PR0152,2,8108,38,Sankranti,Card
7418,TXN007418,01-01-2025,ST372,CU06383,PR0053,3,2717,11,Normal Day,Card
7419,TXN007419,15-10-2025,ST220,CU08813,PR0115,9,8727,47,Holi,Card
7420,TXN007420,22-09-2025,ST199,CU08444,PR0379,1,13255,3,Sankranti,Card
7421,TXN007421,26-04-2025,ST082,CU03809,PR0040,7,4684,21,Holi,Cash
7422,TXN007422,13-10-2025,ST063,CU08834,PR0552,9,14548,47,Sankranti,UPI
7423,TXN007423,14-09-2025,ST006,CU02862,PR0245,10,927,50,Normal Day,Card
7424,TXN007424,11-03-2025,ST265,CU03849,PR0822,2,8225,7,Sankranti,Cash
7425,TXN007425,18-06-2025,ST472,CU02272,PR0767,2,12116,28,Diwali,UPI
7426,TXN007426,07-09-2025,ST255,CU01748,PR0723,2,3634,22,Holi,Cash
7427,TXN007427,01-08-2025,ST280,CU09546,PR0698,1,8959,41,Diwali,Cash
7428,TXN007428,28-11-2025,ST455,CU06822,PR0543,6,14910,8,Diwali,UPI
7429,TXN007429,07-11-2025,ST320,CU09643,PR0774,4,13086,23,Sankranti,Cash
7430,TXN007430,17-07-2025,ST121,CU01480,PR0452,2,7626,8,Sankranti,Cash
7431,TXN007431,24-08-2025,ST176,CU00741,PR0583,6,6756,18,Diwali,Card
7432,TXN007432,28-06-2025,ST279,CU05227,PR0064,5,4731,39,Sankranti,UPI
7433,TXN007433,13-01-2025,ST331,CU09553,PR0948,8,3612,38,Sankranti,Cash
7434,TXN007434,03-12-2025,ST132,CU05510,PR0557,7,5597,8,Sankranti,UPI
7435,TXN007435,19-12-2025,ST196,CU00515,PR0643,3,8352,48,Sankranti,Cash
7436,TXN007436,08-04-2025,ST100,CU09970,PR0633,4,12615,42,Diwali,Card
7437,TXN007437,11-09-2025,ST126,CU02822,PR0019,3,2627,10,Holi,Card
7438,TXN007438,01-06-2025,ST092,CU08373,PR0993,7,4997,17,Sankranti,Cash
7439,TXN007439,21-06-2025,ST123,CU04353,PR0005,8,4669,41,Holi,Cash
7440,TXN007440,17-03-2025,ST095,CU08209,PR0646,6,2015,28,Normal Day,Card
7441,TXN007441,23-01-2025,ST144,CU03829,PR0573,10,13387,16,Sankranti,Cash
7442,TXN007442,01-04-2025,ST157,CU00253,PR0195,9,15626,20,Diwali,Cash
7443,TXN007443,04-12-2025,ST396,CU08344,PR0891,1,12654,4,Sankranti,UPI
7444,TXN007444,18-09-2025,ST492,CU02111,PR0337,7,2902,49,Normal Day,UPI
7445,TXN007445,21-05-2025,ST391,CU05412,PR0196,4,4795,29,Holi,UPI
7446,TXN007446,12-05-2025,ST470,CU06106,PR0073,1,1047,49,Normal Day,Card
7447,TXN007447,20-03-2025,ST141,CU04029,PR0169,8,11485,47,Sankranti,Card
7448,TXN007448,15-06-2025,ST314,CU01227,PR0853,3,13009,31,Sankranti,Card
7449,TXN007449,19-11-2025,ST492,CU00991,PR0902,4,2025,12,Holi,Card
7450,TXN007450,15-10-2025,ST184,CU06250,PR0092,2,428,31,Normal Day,UPI
7451,TXN007451,23-02-2025,ST082,CU09220,PR0348,7,2452,8,Holi,UPI
7452,TXN007452,12-07-2025,ST078,CU05250,PR0012,1,2328,20,Normal Day,UPI
7453,TXN007453,07-07-2025,ST472,CU07156,PR0770,10,6829,25,Sankranti,Cash
7454,TXN007454,18-10-2025,ST261,CU04472,PR0027,7,4302,6,Normal Day,UPI
7455,TXN007455,28-03-2025,ST034,CU09519,PR0398,7,3296,44,Normal Day,Card
7456,TXN007456,13-06-2025,ST039,CU09443,PR0576,5,16122,1,Diwali,Card
7457,TXN007457,26-06-2025,ST175,CU00898,PR0816,2,12906,19,Diwali,UPI
7458,TXN007458,04-01-2025,ST390,CU09614,PR0666,5,11031,39,Diwali,Cash
7459,TXN007459,22-07-2025,ST304,CU00441,PR0719,1,11082,29,Diwali,Card
7460,TXN007460,16-01-2025,ST497,CU07546,PR0905,1,8693,23,Diwali,Cash
7461,TXN007461,09-07-2025,ST215,CU04531,PR0829,6,19825,44,Diwali,Card
7462,TXN007462,13-11-2025,ST490,CU05206,PR0255,8,8243,47,Sankranti,Card
7463,TXN007463,20-04-2025,ST213,CU08538,PR0324,2,13457,27,Sankranti,Cash
7464,TXN007464,11-03-2025,ST470,CU08567,PR0920,2,8616,38,Sankranti,Card
7465,TXN007465,14-08-2025,ST420,CU09516,PR0898,9,10841,49,Diwali,UPI
7466,TXN007466,20-08-2025,ST389,CU07654,PR0689,1,1470,19,Normal Day,UPI
7467,TXN007467,11-05-2025,ST101,CU05636,PR0600,8,4705,11,Sankranti,Cash
7468,TXN007468,14-11-2025,ST329,CU00512,PR0964,8,7324,41,Sankranti,Cash
7469,TXN007469,25-05-2025,ST398,CU05223,PR0343,4,3774,41,Holi,UPI
7470,TXN007470,22-03-2025,ST124,CU00682,PR0699,6,4997,42,Holi,UPI
7471,TXN007471,07-09-2025,ST477,CU09469,PR0319,10,473,11,Normal Day,Card
7472,TXN007472,21-06-2025,ST015,CU08385,PR0407,8,903,11,Normal Day,Cash
7473,TXN007473,10-01-2025,ST040,CU05734,PR0886,8,3137,12,Normal Day,Cash
7474,TXN007474,17-01-2025,ST434,CU03708,PR0751,3,3386,22,Normal Day,Card
7475,TXN007475,17-05-2025,ST002,CU03993,PR0709,4,5834,10,Holi,Card
7476,TXN007476,04-12-2025,ST009,CU07598,PR0793,4,579,19,Normal Day,UPI
7477,TXN007477,22-12-2025,ST102,CU07114,PR0298,10,2170,30,Holi,Card
7478,TXN007478,22-07-2025,ST359,CU02902,PR0415,10,3881,43,Normal Day,Cash
7479,TXN007479,17-06-2025,ST109,CU08083,PR0306,6,3705,0,Holi,UPI
7480,TXN007480,14-07-2025,ST162,CU03011,PR0214,8,3463,12,Holi,UPI
7481,TXN007481,26-11-2025,ST022,CU01948,PR0318,2,4454,0,Normal Day,UPI
7482,TXN007482,12-11-2025,ST483,CU05355,PR0300,8,9414,14,Sankranti,Cash
7483,TXN007483,26-03-2025,ST335,CU06941,PR0940,3,12067,25,Diwali,Card
7484,TXN007484,16-10-2025,ST400,CU07106,PR0494,9,2314,36,Normal Day,Cash
7485,TXN007485,05-02-2025,ST378,CU03334,PR0341,6,4837,49,Holi,Cash
7486,TXN007486,28-04-2025,ST149,CU07112,PR0358,7,5555,15,Diwali,Cash
7487,TXN007487,20-10-2025,ST355,CU01981,PR0929,6,14541,47,Diwali,Card
7488,TXN007488,13-04-2025,ST472,CU00530,PR0642,10,5119,33,Diwali,Card
7489,TXN007489,24-01-2025,ST483,CU01170,PR0420,5,5074,6,Holi,UPI
7490,TXN007490,22-10-2025,ST392,CU05274,PR0172,3,6473,27,Holi,Card
7491,TXN007491,07-10-2025,ST162,CU07325,PR0483,3,3986,23,Normal Day,UPI
7492,TXN007492,14-06-2025,ST086,CU04350,PR0089,8,2408,33,Normal Day,Cash
7493,TXN007493,26-10-2025,ST314,CU08838,PR0280,4,9378,29,Sankranti,Card
7494,TXN007494,20-10-2025,ST178,CU05795,PR0144,8,6133,36,Diwali,Card
7495,TXN007495,14-11-2025,ST373,CU01248,PR0042,5,17517,17,Diwali,UPI
7496,TXN007496,11-05-2025,ST218,CU05968,PR0851,4,17294,0,Diwali,UPI
7497,TXN007497,23-12-2025,ST477,CU07835,PR0700,10,7593,41,Holi,Cash
7498,TXN007498,02-08-2025,ST462,CU03829,PR0133,9,3869,10,Sankranti,Cash
7499,TXN007499,15-02-2025,ST133,CU09837,PR0002,8,4104,50,Normal Day,UPI
7500,TXN007500,21-12-2025,ST448,CU09583,PR0360,7,6564,39,Diwali,Card
7501,TXN007501,20-01-2025,ST262,CU01915,PR0010,9,16138,25,Diwali,UPI
7502,TXN007502,07-08-2025,ST198,CU03687,PR0799,7,11917,17,Sankranti,UPI
7503,TXN007503,06-07-2025,ST053,CU01387,PR0603,4,1497,49,Normal Day,Cash
7504,TXN007504,15-08-2025,ST342,CU07148,PR0954,9,4228,48,Sankranti,UPI
7505,TXN007505,23-06-2025,ST442,CU04436,PR0283,7,12030,5,Diwali,Cash
7506,TXN007506,16-07-2025,ST326,CU00267,PR0925,10,16206,40,Diwali,UPI
7507,TXN007507,23-06-2025,ST140,CU01182,PR0245,9,1372,44,Normal Day,UPI
7508,TXN007508,12-11-2025,ST176,CU00041,PR0573,2,8676,35,Holi,Card
7509,TXN007509,15-04-2025,ST330,CU09377,PR0710,5,649,2,Normal Day,Cash
7510,TXN007510,13-12-2025,ST165,CU09124,PR0563,3,4540,20,Normal Day,Card
7511,TXN007511,25-10-2025,ST076,CU06461,PR0569,6,4971,0,Holi,Cash
7512,TXN007512,12-08-2025,ST207,CU01216,PR0360,5,2660,38,Normal Day,Card
7513,TXN007513,05-12-2025,ST245,CU07032,PR0551,8,9161,16,Holi,UPI
7514,TXN007514,19-08-2025,ST348,CU09873,PR0327,6,3514,20,Holi,Card
7515,TXN007515,14-07-2025,ST263,CU02199,PR0356,7,5509,9,Diwali,UPI
7516,TXN007516,17-07-2025,ST167,CU02068,PR0236,7,8086,27,Sankranti,Cash
7517,TXN007517,01-06-2025,ST347,CU00450,PR0433,8,1871,1,Normal Day,UPI
7518,TXN007518,16-02-2025,ST496,CU09563,PR0935,2,14147,17,Sankranti,Card
7519,TXN007519,28-02-2025,ST431,CU00059,PR0982,8,10686,23,Diwali,UPI
7520,TXN007520,28-01-2025,ST095,CU04107,PR0255,2,6110,9,Sankranti,Cash
7521,TXN007521,07-10-2025,ST348,CU03760,PR0752,4,864,12,Normal Day,Cash
7522,TXN007522,08-06-2025,ST405,CU01377,PR0623,4,4792,5,Normal Day,UPI
7523,TXN007523,02-08-2025,ST364,CU07600,PR0816,3,7810,10,Sankranti,UPI
7524,TXN007524,20-08-2025,ST373,CU06339,PR0171,3,6673,43,Holi,Card
7525,TXN007525,28-12-2025,ST191,CU08397,PR0209,8,19793,44,Diwali,Card
7526,TXN007526,14-05-2025,ST054,CU04561,PR0135,6,7815,49,Holi,Card
7527,TXN007527,09-10-2025,ST400,CU04607,PR0966,2,5850,34,Diwali,UPI
7528,TXN007528,25-10-2025,ST036,CU05782,PR0129,1,4505,0,Normal Day,Cash
7529,TXN007529,06-09-2025,ST232,CU06681,PR0500,7,13578,27,Sankranti,Cash
7530,TXN007530,19-06-2025,ST467,CU07873,PR0977,6,9082,41,Diwali,Card
7531,TXN007531,20-06-2025,ST475,CU04484,PR0720,8,1777,35,Normal Day,UPI
7532,TXN007532,07-09-2025,ST340,CU08274,PR0349,8,12573,40,Sankranti,Cash
7533,TXN007533,27-04-2025,ST374,CU08221,PR0079,7,2508,23,Holi,UPI
7534,TXN007534,17-02-2025,ST313,CU03041,PR0926,7,16460,33,Diwali,Card
7535,TXN007535,25-10-2025,ST003,CU07933,PR0696,3,11489,19,Diwali,UPI
7536,TXN007536,02-10-2025,ST057,CU07956,PR0730,9,7061,14,Sankranti,UPI
7537,TXN007537,26-12-2025,ST450,CU01590,PR0994,2,2459,39,Normal Day,UPI
7538,TXN007538,18-01-2025,ST037,CU08789,PR0645,7,4436,40,Normal Day,UPI
7539,TXN007539,01-06-2025,ST396,CU02082,PR0566,10,8595,8,Diwali,UPI
7540,TXN007540,24-01-2025,ST408,CU03765,PR0107,1,10038,33,Diwali,Card
7541,TXN007541,23-10-2025,ST340,CU03977,PR0374,1,1546,32,Normal Day,Cash
7542,TXN007542,03-02-2025,ST061,CU00832,PR0103,10,6074,5,Sankranti,Cash
7543,TXN007543,10-03-2025,ST135,CU07663,PR0301,1,14795,2,Sankranti,Cash
7544,TXN007544,27-11-2025,ST171,CU00309,PR0266,7,6987,44,Sankranti,Cash
7545,TXN007545,10-07-2025,ST044,CU09839,PR0215,3,1812,35,Normal Day,Cash
7546,TXN007546,15-04-2025,ST032,CU06631,PR0684,10,3029,15,Normal Day,UPI
7547,TXN007547,01-08-2025,ST355,CU04903,PR0956,1,15082,20,Diwali,UPI
7548,TXN007548,26-09-2025,ST392,CU07622,PR0606,10,3499,26,Sankranti,UPI
7549,TXN007549,12-12-2025,ST244,CU02388,PR0563,1,4416,4,Normal Day,Card
7550,TXN007550,01-07-2025,ST342,CU03932,PR0519,3,3224,28,Normal Day,Cash
7551,TXN007551,06-01-2025,ST012,CU00360,PR0754,6,4884,24,Sankranti,UPI
7552,TXN007552,11-10-2025,ST002,CU07587,PR0872,5,13513,7,Diwali,Cash
7553,TXN007553,01-11-2025,ST453,CU03618,PR0919,7,1910,6,Normal Day,Card
7554,TXN007554,24-11-2025,ST348,CU00058,PR0245,1,9400,7,Diwali,Card
7555,TXN007555,01-11-2025,ST486,CU03602,PR0430,2,2022,39,Holi,Card
7556,TXN007556,22-06-2025,ST390,CU05510,PR0045,2,625,46,Normal Day,Card
7557,TXN007557,02-10-2025,ST134,CU05377,PR0269,2,13406,37,Diwali,Cash
7558,TXN007558,28-06-2025,ST366,CU08272,PR0656,5,18829,17,Diwali,UPI
7559,TXN007559,17-03-2025,ST054,CU06246,PR0533,1,8921,47,Diwali,Card
7560,TXN007560,02-12-2025,ST049,CU06143,PR0414,7,16362,13,Diwali,UPI
7561,TXN007561,16-03-2025,ST145,CU08588,PR0393,9,4799,42,Sankranti,Cash
7562,TXN007562,28-09-2025,ST030,CU01423,PR0300,8,2514,1,Normal Day,Cash
7563,TXN007563,10-02-2025,ST156,CU09252,PR0474,2,6862,25,Sankranti,Card
7564,TXN007564,06-02-2025,ST038,CU05997,PR0639,2,1106,24,Normal Day,Cash
7565,TXN007565,12-09-2025,ST134,CU01525,PR0153,5,599,29,Normal Day,Cash
7566,TXN007566,13-01-2025,ST133,CU00467,PR0558,6,6325,1,Holi,Card
7567,TXN007567,06-03-2025,ST106,CU04073,PR0673,2,14382,14,Sankranti,Cash
7568,TXN007568,03-08-2025,ST275,CU03918,PR0463,8,7045,46,Holi,Card
7569,TXN007569,26-03-2025,ST134,CU08723,PR0199,2,11573,11,Diwali,UPI
7570,TXN007570,15-10-2025,ST005,CU00641,PR0616,7,5790,26,Holi,UPI
7571,TXN007571,13-10-2025,ST488,CU07054,PR0609,5,6965,37,Holi,Card
7572,TXN007572,08-08-2025,ST093,CU00538,PR0248,1,1004,32,Normal Day,UPI
